Date,2804- A/C Watts,2804- A/C Amps,2804- A/C kWh,2804- AHU Watts,2804- AHU Amps,2804- AHU kWh,2804- HRV Watts,2804- HRV Amps,2804- HRV kWh,2804-Tankless WaterHeater Watts,2804-Tankless WaterHeater Amps,2804-Tankless WaterHeater kWh,2804- Range (1) Watts,2804- Range (1) Amps,2804- Range (1) kWh,2804- Range (2) Watts,2804- Range (2) Amps,2804- Range (2) kWh,2804- Dryer (1) Watts,2804- Dryer (1) Amps,2804- Dryer (1) kWh,2804- Dryer (2) Watts,2804- Dryer (2) Amps,2804- Dryer (2) kWh,2804- KitchenCounterPlugs Watts,2804- KitchenCounterPlugs Amps,2804- KitchenCounterPlugs kWh,2804- Fridge Watts,2804- Fridge Amps,2804- Fridge kWh,2804- Living Room Plugs Watts,2804- Living Room Plugs Amps,2804- Living Room Plugs kWh,2804- Washing Machine Watts,2804- Washing Machine Amps,2804- Washing Machine kWh,2804- Dishwasher Watts,2804- Dishwasher Amps,2804- Dishwasher kWh,2804- Bedroom Plugs Watts,2804- Bedroom Plugs Amps,2804- Bedroom Plugs kWh,2804- Main Electricity 1 Watts,2804- Main Electricity 1 Amps,2804- Main Electricity 1 kWh,2804- Main Electricity 2 Watts,2804- Main Electricity 2 Amps,2804- Main Electricity 2 kWh,01021542 Voltage Avg Volts,2804- Cold Water  Avg C,2804- Hot Water Avg C,2804- Return Air Avg C,2804- Cold Water  Cubic Meter,2804- Hot Water  Cubic Meter,2804- Natural Gas Cubic Foot
2024-09-18 23:04:00,0,0.08,0.00000,298.53,4.148,0.00498,108.42,0.889,0.00181,0,0,0.00000,0,0.043,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,89.93,0.789,0.00150,0,0,0.00000,0,0.068,0.00000,373.48,3.203,0.00622,215.32,2.051,0.00359,767.13,7.415,0.01279,120.98300,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 23:03:00,0,0.08,0.00000,297.68,4.143,0.00496,108.15,0.889,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.123,0.00000,89.52,0.788,0.00149,0,0.125,0.00000,0,0.08,0.00000,373.08,3.209,0.00622,214.52,2.072,0.00358,760.4,7.425,0.01267,120.80000,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 23:02:00,0,0.08,0.00000,297.87,4.16,0.00496,108.25,0.886,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,89.75,0.791,0.00150,0,0.12,0.00000,0,0.08,0.00000,373.68,3.22,0.00623,214.63,2.042,0.00358,761.77,7.4,0.01270,121.00000,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 23:01:00,0,0.08,0.00000,297.92,4.154,0.00497,108.25,0.892,0.00180,0,0,0.00000,0,0.037,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,88.7,0.778,0.00148,0,0.12,0.00000,0,0.08,0.00000,373.53,3.211,0.00623,213.68,2.042,0.00356,759.82,7.418,0.01266,121.09200,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 23:00:00,0,0.082,0.00000,297.67,4.157,0.00496,108.15,0.894,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,88.37,0.772,0.00147,0,0.122,0.00000,0,0.08,0.00000,374.9,3.222,0.00625,212.75,2.045,0.00355,761.02,7.415,0.01268,120.95000,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:59:00,0,0.082,0.00000,297.65,4.145,0.00496,108.2,0.895,0.00180,0,0,0.00000,0,0.025,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,88.57,0.772,0.00148,0,0.125,0.00000,0,0.074,0.00000,375.32,3.226,0.00626,213.65,2.066,0.00356,760.62,7.403,0.01268,120.80000,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:58:00,0,0.08,0.00000,297.68,4.137,0.00496,107.9,0.889,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,88.32,0.771,0.00147,0,0,0.00000,0,0.08,0.00000,377.28,3.254,0.00629,213.83,2.054,0.00356,757.3,7.38,0.01262,120.83300,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:57:00,0,0.082,0.00000,297.5,4.142,0.00496,107.78,0.892,0.00180,0,0,0.00000,0,0.031,0.00000,0,0.123,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,88.33,0.771,0.00147,0,0.123,0.00000,0,0.08,0.00000,377.38,3.266,0.00629,212.93,2.06,0.00355,762.75,7.422,0.01271,120.61700,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:56:00,0,0.08,0.00000,297.1,4.142,0.00495,107.68,0.892,0.00179,0,0,0.00000,0,0.037,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,88.23,0.774,0.00147,0,0.129,0.00000,0,0.08,0.00000,376.9,3.254,0.00628,212.23,2.057,0.00354,762.33,7.431,0.01271,120.43300,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:55:00,0,0,0.00000,297.7,4.103,0.00496,107.98,0.886,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.122,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,88.38,0.772,0.00147,0,0,0.00000,0,0.074,0.00000,374.63,3.22,0.00624,213.08,2.045,0.00355,761.48,7.385,0.01269,120.99200,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:54:00,0,0.083,0.00000,297.62,4.06,0.00496,107.9,0.886,0.00180,0,0,0.00000,0,0.025,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,89,0.785,0.00148,0,0.125,0.00000,0,0.068,0.00000,370.57,3.197,0.00618,214.33,2.051,0.00357,761.77,7.425,0.01270,120.85000,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:53:00,0,0.08,0.00000,297.63,4.069,0.00496,107.93,0.889,0.00180,0,0,0.00000,0,0.025,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,89.2,0.785,0.00149,0,0.128,0.00000,0,0.08,0.00000,293.78,2.634,0.00490,214.07,2.042,0.00357,670.37,6.872,0.01117,121.01700,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:52:00,0,0.08,0.00000,297.08,4.054,0.00495,107.8,0.885,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,88.15,0.777,0.00147,0,0.122,0.00000,0,0.08,0.00000,368.88,3.162,0.00615,212.38,2.048,0.00354,743.87,7.294,0.01240,120.80800,22.00000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:51:00,0,0.082,0.00000,297.3,4.058,0.00496,107.7,0.885,0.00180,0,0,0.00000,0,0.031,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,88.13,0.771,0.00147,0,0.125,0.00000,0,0.068,0.00000,371.83,3.205,0.00620,213.23,2.048,0.00355,746.7,7.332,0.01245,120.62500,21.88000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:50:00,0,0.082,0.00000,297.15,4.058,0.00495,108.03,0.886,0.00180,1.05,0.383,0.00002,0,0.031,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,88.32,0.769,0.00147,0,0,0.00000,0,0.08,0.00000,374.67,3.243,0.00624,211.35,2.029,0.00352,748.22,7.338,0.01247,120.81700,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:49:00,0,0,0.00000,297.98,4.117,0.00497,108,0.891,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,88.43,0.769,0.00147,0,0,0.00000,0,0.08,0.00000,377.45,3.234,0.00629,213.37,2.038,0.00356,753.92,7.382,0.01257,121.00000,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:48:00,0,0.08,0.00000,297.82,4.122,0.00496,108.1,0.895,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,88.48,0.769,0.00147,0,0.123,0.00000,0,0.074,0.00000,372.75,3.211,0.00621,212.63,2.042,0.00354,750.67,7.369,0.01251,120.86700,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:47:00,0,0.08,0.00000,298.12,4.146,0.00497,108.18,0.889,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,88.88,0.78,0.00148,0,0.125,0.00000,0,0.08,0.00000,377.15,3.248,0.00629,213.6,2.042,0.00356,753.62,7.412,0.01256,121.01700,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:46:00,0,0.08,0.00000,297.3,4.118,0.00496,107.92,0.891,0.00180,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,88.53,0.775,0.00148,0,0.122,0.00000,0,0.08,0.00000,373.32,3.235,0.00622,213.83,2.042,0.00356,748.68,7.388,0.01248,120.80000,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:45:00,0,0.082,0.00000,297.37,4.145,0.00496,108.02,0.888,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,88.45,0.771,0.00147,0,0.123,0.00000,0,0.08,0.00000,374.48,3.228,0.00624,213.8,2.026,0.00356,748.38,7.388,0.01247,120.76700,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:44:00,0,0.08,0.00000,297.62,4.182,0.00496,108.02,0.891,0.00180,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,88.67,0.778,0.00148,0,0.125,0.00000,0,0.068,0.00000,368.77,3.195,0.00615,213.88,2.038,0.00356,744.87,7.394,0.01241,120.90800,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:43:00,0,0.08,0.00000,298.07,4.165,0.00497,107.83,0.889,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,88.4,0.775,0.00147,0,0.122,0.00000,0,0.08,0.00000,376.72,3.262,0.00628,212.77,2.032,0.00355,753.63,7.462,0.01256,120.73300,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:42:00,0,0.08,0.00000,297.32,4.155,0.00496,107.88,0.892,0.00180,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,88.53,0.777,0.00148,0,0.123,0.00000,0,0.074,0.00000,372.02,3.202,0.00620,212.65,2.032,0.00354,746.87,7.378,0.01245,120.74200,21.50000,26.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:41:00,0,0.08,0.00000,297.72,4.157,0.00496,108,0.895,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,88.53,0.778,0.00148,0,0.123,0.00000,0,0.08,0.00000,374.32,3.209,0.00624,212.88,2.032,0.00355,749.85,7.415,0.01250,120.83300,21.50000,26.08000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:40:00,0,0.08,0.00000,297.73,4.169,0.00496,107.92,0.886,0.00180,0,0,0.00000,0,0.025,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.123,0.00000,88.27,0.778,0.00147,0,0.123,0.00000,0,0.074,0.00000,372.47,3.188,0.00621,213.35,2.038,0.00356,747.63,7.397,0.01246,120.90000,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:39:00,0,0.08,0.00000,297.83,4.165,0.00496,107.87,0.891,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,88.18,0.777,0.00147,0,0.126,0.00000,0,0.074,0.00000,373.87,3.214,0.00623,212.83,2.048,0.00355,749.52,7.412,0.01249,120.70000,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:38:00,0,0.08,0.00000,297.92,4.152,0.00497,108.2,0.888,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,88.75,0.777,0.00148,0,0.122,0.00000,0,0.08,0.00000,371.57,3.182,0.00619,213.47,2.045,0.00356,746.65,7.366,0.01244,121.12500,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:37:00,0,0.08,0.00000,297.38,4.122,0.00496,107.9,0.886,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.117,0.00000,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,88.93,0.778,0.00148,0,0.123,0.00000,0,0.074,0.00000,368.88,3.195,0.00615,213.62,2.029,0.00356,744.68,7.363,0.01241,120.75000,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:36:00,0,0.08,0.00000,297.38,4.106,0.00496,108.2,0.889,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,91.52,0.798,0.00153,0,0.123,0.00000,0,0.08,0.00000,368.45,3.168,0.00614,215.38,2.051,0.00359,743.23,7.311,0.01239,120.85000,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:35:00,0,0.08,0.00000,297.1,4.105,0.00495,108.17,0.889,0.00180,0,0,0.00000,0,0.037,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,94.08,0.82,0.00157,0,0.125,0.00000,0,0.08,0.00000,374.65,3.228,0.00624,219,2.069,0.00365,749.72,7.409,0.01250,120.96700,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:34:00,0,0.08,0.00000,296.93,4.106,0.00495,108.15,0.886,0.00180,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,94.2,0.823,0.00157,0,0.122,0.00000,0,0.068,0.00000,370.92,3.177,0.00618,218.53,2.069,0.00364,745.8,7.32,0.01243,120.98300,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:33:00,0,0.08,0.00000,298.47,4.108,0.00497,108.78,0.894,0.00181,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,94.55,0.823,0.00158,0,0.122,0.00000,0,0.08,0.00000,378.08,3.246,0.00630,220.68,2.085,0.00368,754.78,7.382,0.01258,121.40800,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:32:00,0,0.08,0.00000,298.32,4.12,0.00497,108.75,0.889,0.00181,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,94.4,0.825,0.00157,0,0.122,0.00000,0,0.08,0.00000,368.5,3.162,0.00614,219.37,2.078,0.00366,745.72,7.362,0.01243,121.34200,21.50000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:31:00,0,0.082,0.00000,297.93,4.105,0.00497,108.52,0.891,0.00181,0,0,0.00000,0,0.037,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,94.23,0.823,0.00157,0,0.122,0.00000,0,0.068,0.00000,374.9,3.214,0.00625,219.4,2.082,0.00366,750.62,7.369,0.01251,121.04200,21.38000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:30:00,0,0.08,0.00000,298.68,4.132,0.00498,108.35,0.888,0.00181,0,0,0.00000,0,0.037,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,94.18,0.822,0.00157,0,0.125,0.00000,0,0.068,0.00000,378.97,3.24,0.00632,220.12,2.097,0.00367,756.03,7.422,0.01260,121.38300,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:29:00,0,0.082,0.00000,299.1,4.135,0.00499,108.42,0.888,0.00181,0,0,0.00000,0,0.031,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,94.4,0.822,0.00157,0,0.129,0.00000,0,0.08,0.00000,372.9,3.191,0.00622,219,2.091,0.00365,749.9,7.372,0.01250,121.30000,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:28:00,0,0.082,0.00000,298.4,4.137,0.00497,108.3,0.885,0.00181,0,0,0.00000,0,0.012,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,94.5,0.825,0.00158,0,0,0.00000,0,0.074,0.00000,374.35,3.222,0.00624,219.2,2.085,0.00365,750.73,7.4,0.01251,121.22500,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:27:00,0,0.08,0.00000,298.23,4.131,0.00497,108.23,0.888,0.00180,0,0,0.00000,0,0.049,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,94.3,0.822,0.00157,0,0.123,0.00000,0,0.068,0.00000,377.75,3.237,0.00630,218.42,2.082,0.00364,753.68,7.397,0.01256,121.10000,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:26:00,0,0.082,0.00000,297.87,4.145,0.00496,108.32,0.892,0.00181,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,94.17,0.822,0.00157,0,0.123,0.00000,0,0.074,0.00000,382.28,3.277,0.00637,219.1,2.085,0.00365,758.67,7.437,0.01264,120.99200,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:25:00,0,0.08,0.00000,297.87,4.122,0.00496,108.4,0.895,0.00181,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,94.38,0.82,0.00157,0,0.123,0.00000,0,0.074,0.00000,377.47,3.243,0.00629,219.12,2.072,0.00365,753.25,7.394,0.01255,121.22500,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:24:00,0,0.08,0.00000,298.05,4.126,0.00497,108.55,0.892,0.00181,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,94.35,0.82,0.00157,0,0.126,0.00000,0,0.068,0.00000,374.43,3.206,0.00624,220.08,2.103,0.00367,752.67,7.394,0.01254,121.15800,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:23:00,0,0.08,0.00000,299.15,4.134,0.00499,108.58,0.892,0.00181,0,0,0.00000,0,0.012,0.00000,0,0,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,94.5,0.822,0.00158,0,0.122,0.00000,0,0.08,0.00000,375.2,3.192,0.00625,220.48,2.088,0.00367,753.45,7.365,0.01256,121.22500,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:22:00,0,0.082,0.00000,298.25,4.111,0.00497,108.67,0.894,0.00181,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,94.43,0.823,0.00157,0,0.122,0.00000,0,0.08,0.00000,367.32,3.129,0.00612,219.82,2.088,0.00366,744.15,7.303,0.01240,121.26700,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:21:00,0,0.08,0.00000,297.7,4.12,0.00496,108.27,0.889,0.00180,0,0,0.00000,0,0.006,0.00000,0,0,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,94.15,0.822,0.00157,0,0.12,0.00000,0,0.074,0.00000,363.82,3.129,0.00606,219.53,2.078,0.00366,739.93,7.28,0.01233,121.01700,21.00000,26.50000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:20:00,0,0.082,0.00000,297.2,4.125,0.00495,107.82,0.886,0.00180,0,0,0.00000,0,0.049,0.00000,0,0,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,93.93,0.82,0.00157,0,0.122,0.00000,0,0.068,0.00000,376.73,3.243,0.00628,218.35,2.085,0.00364,752.37,7.391,0.01254,120.92500,21.00000,26.58000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:19:00,0,0.08,0.00000,296.53,4.142,0.00494,107.65,0.892,0.00179,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,93.62,0.822,0.00156,0,0.122,0.00000,0,0.068,0.00000,379.03,3.275,0.00632,218.7,2.097,0.00365,752.77,7.437,0.01255,120.65000,21.00000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:18:00,0,0.08,0.00000,296.78,4.152,0.00495,107.28,0.886,0.00179,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,93.47,0.82,0.00156,0,0.12,0.00000,0,0.08,0.00000,375.08,3.248,0.00625,217.4,2.075,0.00362,748.47,7.406,0.01247,120.43300,21.00000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:17:00,0,0.08,0.00000,297.12,4.152,0.00495,107.53,0.889,0.00179,0,0,0.00000,0,0.037,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,93.43,0.82,0.00156,0,0.122,0.00000,0,0.068,0.00000,383.35,3.323,0.00639,217.5,2.06,0.00363,757.15,7.477,0.01262,120.47500,20.79000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:16:00,0,0.08,0.00000,296.55,4.149,0.00494,107.1,0.889,0.00179,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.123,0.00000,93,0.82,0.00155,0,0.122,0.00000,0,0.068,0.00000,384.08,3.326,0.00640,216.37,2.085,0.00361,756.33,7.48,0.01261,120.05000,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:15:00,0,0.08,0.00000,296.23,4.151,0.00494,107.1,0.885,0.00179,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,93.35,0.822,0.00156,0,0.123,0.00000,0,0.074,0.00000,372.23,3.251,0.00620,217.15,2.082,0.00362,745.48,7.422,0.01242,120.10800,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:14:00,0,0.08,0.00000,295.7,4.135,0.00493,106.97,0.886,0.00178,0,0,0.00000,0,0.025,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,93.13,0.823,0.00155,0,0.122,0.00000,0,0.08,0.00000,366.73,3.169,0.00611,217.3,2.066,0.00362,739.87,7.354,0.01233,119.89200,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:13:00,0,0.08,0.00000,295.75,4.123,0.00493,106.92,0.886,0.00178,0,0,0.00000,0,0.012,0.00000,0,0,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.123,0.00000,93.08,0.82,0.00155,0,0.122,0.00000,0,0.074,0.00000,375.15,3.245,0.00625,216.77,2.057,0.00361,746.92,7.415,0.01245,119.94200,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:12:00,0,0.08,0.00000,295.37,4.134,0.00492,106.73,0.88,0.00178,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,92.93,0.822,0.00155,0,0.125,0.00000,0,0.08,0.00000,370.1,3.206,0.00617,216.22,2.063,0.00360,742.12,7.382,0.01237,119.75800,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:11:00,0,0.08,0.00000,295.1,4.129,0.00492,106.42,0.882,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,92.63,0.82,0.00154,0,0.125,0.00000,0,0.062,0.00000,369.92,3.217,0.00617,215.38,2.069,0.00359,742,7.378,0.01237,119.70800,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:10:00,0,0.08,0.00000,295.98,4.143,0.00493,107.17,0.883,0.00179,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,93.25,0.822,0.00155,0,0.122,0.00000,0,0.074,0.00000,363.52,3.145,0.00606,217.3,2.078,0.00362,737,7.32,0.01228,120.19200,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:09:00,0,0.08,0.00000,296.1,4.143,0.00494,107.03,0.885,0.00178,0,0,0.00000,0,0.018,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,93.1,0.822,0.00155,0,0.122,0.00000,0,0.068,0.00000,377.27,3.262,0.00629,216.57,2.088,0.00361,750.4,7.425,0.01251,119.81700,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
2024-09-18 22:08:00,0,0.08,0.00000,295.62,4.123,0.00493,106.7,0.882,0.00178,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,92.9,0.82,0.00155,0,0.122,0.00000,0,0.08,0.00000,380.6,3.282,0.00634,216.42,2.091,0.00361,751.62,7.449,0.01253,119.75000,20.50000,27.00000,23.50000,0.00000,0.00000,0.00000
